frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19
33941,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1278!956),,,,,
33942,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1278!962),,,,,
33943,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1283!956),,,,,
33944,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1278!962),,,,,
33945,,,(1255!198),(1265!1115),(1350!592),,,,,,(1437!612),,,,(1278!957),,,,,
33946,,,(1255!198),(1265!1115),(1351!592),,,,,,(1439!612),,,,(1278!958),,,,,
33947,,,(1255!198),(1265!1115),(1351!592),,,,,,(1440!612),,,,(1283!956),,,,,
33948,,,(1255!198),(1265!1115),(1351!591),,,,,,(1440!612),,,,(1278!957),,,,,
33949,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1277!962),,,,,
33950,,,(1255!198),(1265!1115),(1351!592),,,,,,(1437!612),,,,(1278!957),,,,,
33951,,,(1255!198),(1265!1115),(1351!592),,,,,,(1437!613),,,,(1277!957),,,,,
33952,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!614),,,,(1277!961),,,,,
33953,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!613),,,,(1277!961),,,,,
33954,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!612),,,,(1277!961),,,,,
33955,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!613),,,,(1277!961),,,,,
33956,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1277!962),,,,,
33957,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1277!962),,,,,
33958,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!613),,,,(1277!962),,,,,
33959,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1277!962),,,,,
33960,,,(1255!198),(1265!1115),(1351!592),,,,,,(1437!613),,,,(1277!962),,,,,
33961,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1277!962),,,,,
33962,,,(1255!198),(1265!1115),(1350!594),,,,,,(1437!613),,,,(1283!957),,,,,
33963,,,(1255!198),(1265!1115),(1351!594),,,,,,(1438!612),,,,(1283!956),,,,,
33964,,,(1255!198),(1265!1115),(1351!590),,,,,,(1440!612),,,,(1277!962),,,,,
33965,,,(1255!198),(1265!1115),(1351!591),,,,,,(1440!612),,,,(1277!962),,,,,
33966,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1284!956),,,,,
33967,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1277!957),,,,,
33968,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1282!957),,,,,
33969,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1277!962),,,,,
33970,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1283!956),,,,,
33971,,,(1255!198),(1265!1115),(1351!592),,,,,,(1438!613),,,,(1284!956),,,,,
33972,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!614),,,,(1281!956),,,,,
33973,,,(1255!198),(1264!1115),(1351!591),,,,,,(1437!613),,,,(1281!957),,,,,
33974,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1282!957),,,,,
33975,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1281!957),,,,,
33976,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!612),,,,(1284!956),,,,,
33977,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1284!956),,,,,
33978,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1283!957),,,,,
33979,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!613),,,,(1283!956),,,,,
33980,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!613),,,,(1284!956),,,,,
33981,,,(1255!198),(1265!1115),(1350!590),,,,,,(1437!613),,,,(1284!957),,,,,
33982,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!613),,,,(1284!956),,,,,
33983,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!613),,,,(1284!956),,,,,
33984,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1284!958),,,,,
33985,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1282!958),,,,,
33986,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1276!962),,,,,
33987,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1282!956),,,,,
33988,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1277!962),,,,,
33989,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1276!962),,,,,
33990,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1277!962),,,,,
33991,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1284!956),,,,,
33992,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1284!957),,,,,
33993,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1284!956),,,,,
33994,,,(1255!198),(1264!1115),(1351!590),,,,,,(1437!612),,,,(1283!957),,,,,
33995,,,(1255!198),(1264!1115),(1351!590),,,,,,(1437!614),,,,(1284!956),,,,,
33996,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!613),,,,(1283!956),,,,,
33997,,,(1255!198),(1265!1115),(1351!590),,,,,,(1437!613),,,,(1283!957),,,,,
33998,,,(1255!198),(1265!1115),(1350!590),,,,,,(1437!613),,,,(1283!956),,,,,
33999,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1284!957),,,,,
34000,,,(1255!198),(1265!1115),(1351!590),,,,,,(1441!612),,,,(1284!957),,,,,
34001,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1276!962),,,,,
34002,,,(1255!198),(1265!1115),(1351!591),,,,,,(1441!612),,,,(1284!957),,,,,
34003,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1277!962),,,,,
34004,,,(1255!198),(1265!1115),(1350!591),,,,,,(1440!612),,,,(1285!958),,,,,
34005,,,(1255!198),(1265!1115),(1350!591),,,,,,(1441!612),,,,(1280!963),,,,,
34006,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1279!963),,,,,
34007,,,(1255!198),(1265!1115),(1350!591),,,,,,(1439!612),,,,(1279!963),,,,,
34008,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1279!963),,,,,
34009,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1279!963),,,,,
34010,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1279!963),,,,,
34011,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1285!957),,,,,
34012,,,(1255!198),(1265!1115),(1351!591),,,,,,(1439!612),,,,(1284!958),,,,,
34013,,,(1255!198),(1264!1115),(1351!591),,,,,,(1438!612),,,,(1280!963),,,,,
34014,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1280!962),,,,,
34015,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1280!962),,,,,
34016,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1280!963),,,,,
34017,,,(1255!198),(1265!1115),(1350!591),,,,,,(1439!613),,,,(1280!963),,,,,
34018,,,(1255!198),(1265!1115),(1349!590),,,,,,(1439!613),,,,(1279!963),,,,,
34019,,,(1255!198),(1265!1115),(1350!591),,,,,,(1439!613),,,,(1279!962),,,,,
34020,,,(1255!198),(1265!1115),(1350!591),,,,,,(1439!613),,,,(1279!963),,,,,
34021,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1279!963),,,,,
34022,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1284!958),,,,,
34023,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1284!958),,,,,
34024,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1279!963),,,,,
34025,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1280!963),,,,,
34026,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1281!962),,,,,
34027,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1283!962),,,,,
34028,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1283!962),,,,,
34029,,,(1255!198),(1265!1115),(1350!590),,,,,,(1437!612),,,,(1283!963),,,,,
34030,,,(1255!198),(1264!1115),(1350!591),,,,,,(1437!612),,,,(1282!963),,,,,
34031,,,(1255!198),(1264!1115),(1350!591),,,,,,(1437!612),,,,(1281!961),,,,,
34032,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1281!962),,,,,
34033,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1281!962),,,,,
34034,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1281!962),,,,,
34035,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1280!962),,,,,
34036,,,(1255!198),(1266!1110),(1350!591),,,,,,(1437!612),,,,(1280!962),,,,,
34037,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1280!962),,,,,
34038,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1280!962),,,,,
34039,,,(1255!198),(1266!1110),(1351!591),,,,,,(1437!613),,,,(1284!958),,,,,
34040,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!613),,,,(1284!958),,,,,
34041,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1285!957),,,,,
34042,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!613),,,,(1285!958),,,,,
34043,,,(1255!198),(1264!1115),(1351!591),,,,,,(1437!613),,,,(1285!957),,,,,
34044,,,(1255!198),(1264!1115),(1351!592),,,,,,(1437!612),,,,(1285!957),,,,,
34045,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!613),,,,(1280!963),,,,,
34046,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!613),,,,(1280!963),,,,,
34047,,,(1255!198),(1264!1115),(1350!590),,,,,,(1437!612),,,,(1285!957),,,,,
34048,,,(1255!198),(1264!1115),(1350!590),,,,,,(1437!612),,,,(1283!962),,,,,
34049,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1284!959),,,,,
34050,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1283!962),,,,,
34051,,,(1255!198),(1265!1115),(1350!590),,,,,,(1437!612),,,,(1285!958),,,,,
34052,,,(1255!198),(1264!1115),(1350!590),,,,,,(1438!612),,,,(1285!958),,,,,
34053,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1285!958),,,,,
34054,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1285!958),,,,,
34055,,,(1255!198),(1265!1115),(1350!591),,,,,,(1440!612),,,,(1282!957),,,,,
34056,,,(1255!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1284!957),,,,,
34057,,,(1255!199),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1285!957),,,,,
34058,,,(1255!198),(1265!1115),(1350!592),,,,,,(1438!612),,,,(1277!962),,,,,
34059,,,(1255!199),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1285!958),,,,,
34060,,,(1255!198),(1266!1115),(1351!593),,,,,,(1437!612),,,,(1285!958),,,,,
34061,,,(1255!199),(1265!1115),(1351!592),,,,,,(1437!612),,,,(1285!958),,,,,
34062,,,(1255!198),(1265!1115),(1351!592),,,,,,(1437!612),,,,(1283!958),,,,,
34063,,,(1255!199),(1265!1115),(1351!592),,,,,,(1437!612),,,,(1283!963),,,,,
34064,,,(1255!198),(1265!1115),(1351!592),,,,,,(1437!612),,,,(1282!963),,,,,
34065,,,(1255!199),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1280!963),,,,,
34066,,,(1255!199),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1284!959),,,,,
34067,,,(1255!199),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1284!963),,,,,
34068,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1284!963),,,,,
34069,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1286!957),,,,,
34070,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!612),,,,(1285!957),,,,,
34071,,,(1255!198),(1265!1115),(1351!591),,,,,,(1439!612),,,,(1279!962),,,,,
34072,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1279!962),,,,,
34073,,,(1255!198),(1265!1115),(1351!591),,,,,,(1438!612),,,,(1279!963),,,,,
34074,,,(1255!198),(1265!1115),(1351!591),,,,,,(1437!612),,,,(1279!963),,,,,
34075,,,(1255!198),(1265!1115),(1351!592),,,,,,(1437!612),,,,(1283!957),,,,,
34076,,,(1255!197),(1265!1115),(1351!592),,,,,,(1438!613),,,,(1285!957),,,,,
34077,,,(1256!198),(1265!1115),(1351!591),,,,,,(1438!613),,,,(1284!957),,,,,
34078,,,(1255!197),(1265!1114),(1350!592),,,,,,(1437!612),,,,(1286!957),,,,,
34079,,,(1255!198),(1265!1115),(1350!590),,,,,,(1437!612),,,,(1281!962),,,,,
34080,,,(1255!197),(1265!1114),(1350!591),,,,,,(1437!612),,,,(1284!957),,,,,
34081,,,(1255!198),(1265!1115),(1350!591),,,,,,(1438!613),,,,(1281!962),,,,,
34082,,,(1256!197),(1265!1114),(1351!591),,,,,,(1438!613),,,,(1286!958),,,,,
34083,,,(1256!198),(1265!1115),(1351!591),,,,,,(1437!613),,,,(1281!962),,,,,
34084,,,(1256!197),(1265!1115),(1350!593),,,,,,(1438!613),,,,(1281!962),,,,,
34085,,,(1256!198),(1265!1115),(1351!593),,,,,,(1437!613),,,,(1281!962),,,,,
34086,,,(1256!197),(1265!1114),(1351!593),,,,,,(1437!613),,,,(1281!962),,,,,
34087,,,(1256!198),(1265!1115),(1351!593),,,,,,(1437!613),,,,(1286!958),,,,,
34088,,,(1256!197),(1265!1114),(1351!593),,,,,,(1437!613),,,,(1286!958),,,,,
34089,,,(1256!198),(1265!1115),(1350!588),,,,,,(1438!613),,,,(1286!958),,,,,
34090,,,(1256!197),(1265!1114),(1350!588),,,,,,(1437!612),,,,(1286!958),,,,,
34091,,,(1256!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1286!957),,,,,
34092,,,(1256!197),(1264!1114),(1350!591),,,,,,(1437!613),,,,(1286!958),,,,,
34093,,,(1257!198),(1264!1115),(1350!593),,,,,,(1437!612),,,,(1286!958),,,,,
34094,,,(1256!197),(1265!1114),(1351!591),,,,,,(1437!612),,,,(1286!957),,,,,
34095,,,(1256!198),(1265!1115),(1350!591),,,,,,(1438!614),,,,(1282!963),,,,,
34096,,,(1256!197),(1264!1114),(1351!590),,,,,,(1437!612),,,,(1286!958),,,,,
34097,,,(1256!198),(1264!1115),(1351!593),,,,,,(1437!612),,,,(1281!963),,,,,
34098,,,(1256!197),(1264!1114),(1351!593),,,,,,(1437!612),,,,(1286!958),,,,,
34099,,,(1256!198),(1264!1115),(1351!592),,,,,,(1437!612),,,,(1282!961),,,,,
34100,,,(1256!197),(1264!1114),(1350!591),,,,,,(1437!612),,,,(1286!959),,,,,
34101,,,(1256!198),(1265!1115),(1351!593),,,,,,(1438!612),,,,(1281!963),,,,,
34102,,,(1257!197),(1264!1114),(1351!591),,,,,,(1437!612),,,,(1286!958),,,,,
34103,,,(1256!198),(1264!1115),(1350!590),,,,,,(1437!612),,,,(1285!958),,,,,
34104,,,(1256!197),(1264!1114),(1350!589),,,,,,(1437!613),,,,(1286!958),,,,,
34105,,,(1256!198),(1264!1115),(1351!591),,,,,,(1437!612),,,,(1286!958),,,,,
34106,,,(1256!197),(1264!1114),(1351!590),,,,,,(1437!612),,,,(1282!962),,,,,
34107,,,(1256!198),(1265!1115),(1350!591),,,,,,(1437!612),,,,(1281!962),,,,,
34108,,,(1256!197),(1265!1114),(1351!591),,,,,,(1437!613),,,,(1281!962),,,,,
34109,,,(1255!198),(1265!1115),(1351!592),,,,,,(1438!613),,,,(1281!961),,,,,
34110,,,(1256!197),(1265!1114),(1351!591),,,,,,(1438!613),,,,(1286!958),,,,,
34111,,,(1256!198),(1265!1115),(1351!591),,,,,,(1438!614),,,,(1281!962),,,,,
34112,,,(1256!197),(1264!1114),(1350!591),,,,,,(1437!614),,,,(1286!958),,,,,
34113,,,(1257!198),(1264!1115),(1351!591),,,,,,(1437!614),,,,(1286!958),,,,,
34114,,,(1257!197),(1264!1114),(1351!591),,,,,,(1438!614),,,,(1286!958),,,,,
34115,,,(1257!198),(1265!1115),(1351!591),,,,,,(1438!613),,,,(1282!962),,,,,
34116,,,(1255!197),(1265!1114),(1351!591),,,,,,(1438!613),,,,(1283!962),,,,,
34117,,,(1256!198),(1265!1115),(1351!591),,,,,,(1438!613),,,,(1285!958),,,,,
34118,,,(1256!197),(1265!1114),(1351!591),,,,,,(1438!613),,,,(1286!958),,,,,
34119,,,(1256!197),(1264!1115),(1351!591),,,,,,(1438!613),,,,(1281!962),,,,,
34120,,,(1256!197),(1264!1114),(1351!594),,,,,,(1438!613),,,,(1282!962),,,,,
34121,,,(1256!197),(1265!1115),(1352!592),,,,,,(1438!613),,,,(1286!958),,,,,
34122,,,(1256!197),(1264!1114),(1352!592),,,,,,(1438!613),,,,(1282!962),,,,,
34123,,,(1256!197),(1265!1115),(1351!591),,,,,,(1438!613),,,,(1282!962),,,,,
34124,,,(1256!197),(1265!1114),(1351!593),,,,,,(1438!613),,,,(1281!962),,,,,
34125,,,(1256!197),(1265!1115),(1351!594),,,,,,(1438!613),,,,(1282!962),,,,,
34126,,,(1256!197),(1265!1114),(1351!591),,,,,,(1438!614),,,,(1281!962),,,,,
34127,,,(1256!197),(1265!1115),(1351!591),,,,,,(1439!614),,,,(1286!958),,,,,
34128,,,(1256!197),(1264!1114),(1351!591),,,,,,(1439!614),,,,(1282!961),,,,,
34129,,,(1257!197),(1264!1115),(1351!591),,,,,,(1439!614),,,,(1282!961),,,,,
34130,,,(1256!197),(1265!1114),(1351!592),,,,,,(1438!614),,,,(1281!961),,,,,
34131,,,(1257!197),(1265!1115),(1351!592),,,,,,(1439!614),,,,(1281!961),,,,,
34132,,,(1257!197),(1264!1114),(1351!593),,,,,,(1439!614),,,,(1281!961),,,,,
34133,,,(1258!197),(1264!1115),(1350!589),,,,,,(1439!612),,,,(1281!961),,,,,
34134,,,(1256!197),(1264!1114),(1351!591),,,,,,(1439!615),,,,(1281!961),,,,,
34135,,,(1257!197),(1264!1115),(1351!596),,,,,,(1439!614),,,,(1280!961),,,,,
34136,,,(1257!197),(1265!1114),(1351!591),,,,,,(1439!613),,,,(1281!960),,,,,
34137,,,(1256!198),(1265!1115),(1351!593),,,,,,(1439!611),,,,(1280!960),,,,,
34138,,,(1257!197),(1264!1114),(1351!591),,,,,,(1439!610),,,,(1285!956),,,,,
34139,,,(1256!197),(1265!1115),(1351!591),,,,,,(1439!614),,,,(1280!961),,,,,
34140,,,(1257!197),(1265!1114),(1351!591),,,,,,(1439!615),,,,(1280!961),,,,,
34141,,,(1257!197),(1265!1114),(1350!595),,,,,,(1439!613),,,,(1280!961),,,,,
34142,,,(1257!197),(1264!1114),(1351!597),,,,,,(1439!615),,,,(1285!957),,,,,
34143,,,(1257!197),(1265!1114),(1351!597),,,,,,(1438!615),,,,(1282!961),,,,,
34144,,,(1257!197),(1265!1114),(1350!592),,,,,,(1438!614),,,,(1282!961),,,,,
34145,,,(1257!197),(1265!1114),(1351!592),,,,,,(1438!615),,,,(1285!957),,,,,
34146,,,(1257!197),(1265!1114),(1350!592),,,,,,(1438!615),,,,(1285!957),,,,,
34147,,,(1257!197),(1265!1114),(1351!597),,,,,,(1439!616),,,,(1285!957),,,,,
34148,,,(1257!197),(1265!1114),(1351!591),,,,,,(1438!611),,,,(1285!957),,,,,
34149,,,(1257!197),(1265!1114),(1350!591),,,,,,(1438!615),,,,(1285!957),,,,,
34150,,,(1257!197),(1265!1114),(1351!597),,,,,,(1438!615),,,,(1285!957),,,,,
34151,,,(1257!197),(1265!1114),(1350!591),,,,,,(1438!615),,,,(1282!961),,,,,
34152,,,(1255!197),(1265!1114),(1350!597),,,,,,(1438!615),,,,(1282!961),,,,,
34153,,,(1256!197),(1265!1115),(1350!591),,,,,,(1439!615),,,,(1282!961),,,,,
34154,,,(1257!197),(1265!1109),(1350!591),,,,,,(1439!613),,,,(1282!961),,,,,
34155,,,(1257!197),(1264!1114),(1350!594),,,,,,(1436!611),,,,(1282!961),,,,,
34156,,,(1257!197),(1264!1114),(1350!591),,,,,,(1439!613),,,,(1282!961),,,,,
34157,,,(1258!197),(1265!1114),(1350!590),,,,,,(1439!615),,,,(1282!959),,,,,
34158,,,(1257!197),(1264!1114),(1350!591),,,,,,(1439!615),,,,(1282!961),,,,,
34159,,,(1258!197),(1264!1114),(1350!593),,,,,,(1439!610),,,,(1282!961),,,,,
34160,,,(1258!197),(1264!1114),(1350!593),,,,,,(1439!614),,,,(1282!961),,,,,
34161,,,(1256!197),(1264!1114),(1351!596),,,,,,(1439!616),,,,(1282!961),,,,,
34162,,,(1258!197),(1264!1114),(1350!593),,,,,,(1439!614),,,,(1282!961),,,,,
34163,,,(1257!197),(1264!1115),(1350!590),,,,,,(1439!616),,,,(1282!961),,,,,
34164,,,(1257!197),(1264!1114),(1350!591),,,,,,(1439!615),,,,(1282!961),,,,,
34165,,,(1257!197),(1264!1114),(1350!591),,,,,,(1439!616),,,,(1282!961),,,,,
34166,,,(1257!198),(1265!1110),(1351!596),,,,,,(1439!616),,,,(1282!961),,,,,
34167,,,(1258!197),(1264!1115),(1351!591),,,,,,(1439!616),,,,(1282!961),,,,,
34168,,,(1258!197),(1264!1114),(1351!596),,,,,,(1436!616),,,,(1284!956),,,,,
34169,,,(1258!197),(1264!1114),(1350!591),,,,,,(1436!616),,,,(1282!961),,,,,
34170,,,(1258!197),(1264!1114),(1351!596),,,,,,(1435!613),,,,(1285!955),,,,,
34171,,,(1258!197),(1264!1114),(1351!596),,,,,,(1439!616),,,,(1282!961),,,,,
34172,,,(1258!197),(1264!1114),(1350!592),,,,,,(1439!616),,,,(1285!956),,,,,
34173,,,(1258!197),(1265!1114),(1350!594),,,,,,(1439!616),,,,(1282!960),,,,,
34174,,,(1258!197),(1264!1114),(1351!596),,,,,,(1439!616),,,,(1285!956),,,,,
34175,,,(1258!197),(1264!1114),(1350!590),,,,,,(1440!616),,,,(1281!961),,,,,
34176,,,(1258!197),(1264!1115),(1351!596),,,,,,(1439!616),,,,(1285!957),,,,,
34177,,,(1257!197),(1263!1115),(1350!590),,,,,,(1439!615),,,,(1285!957),,,,,
34178,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!614),,,,(1282!961),,,,,
34179,,,(1257!197),(1264!1114),(1350!590),,,,,,(1439!614),,,,(1281!961),,,,,
34180,,,(1256!197),(1264!1114),(1350!590),,,,,,(1439!614),,,,(1282!961),,,,,
34181,,,(1256!197),(1264!1114),(1351!596),,,,,,(1439!610),,,,(1282!961),,,,,
34182,,,(1257!197),(1264!1114),(1351!596),,,,,,(1440!617),,,,(1282!961),,,,,
34183,,,(1257!197),(1264!1114),(1351!596),,,,,,(1440!618),,,,(1282!960),,,,,
34184,,,(1256!197),(1264!1114),(1351!596),,,,,,(1440!617),,,,(1281!960),,,,,
34185,,,(1257!197),(1264!1114),(1351!596),,,,,,(1440!618),,,,(1282!961),,,,,
34186,,,(1256!197),(1264!1114),(1351!596),,,,,,(1440!618),,,,(1282!961),,,,,
34187,,,(1257!197),(1263!1114),(1351!590),,,,,,(1440!618),,,,(1282!961),,,,,
34188,,,(1256!197),(1264!1114),(1351!590),,,,,,(1440!618),,,,(1282!961),,,,,
34189,,,(1256!197),(1264!1114),(1347!590),,,,,,(1440!618),,,,(1281!961),,,,,
34190,,,(1256!197),(1263!1114),(1351!596),,,,,,(1440!618),,,,(1285!957),,,,,
34191,,,(1257!197),(1263!1114),(1351!596),,,,,,(1440!618),,,,(1285!957),,,,,
34192,,,(1256!197),(1263!1114),(1351!596),,,,,,(1440!618),,,,(1282!961),,,,,
34193,,,(1256!197),(1264!1114),(1351!590),,,,,,(1440!618),,,,(1282!960),,,,,
34194,,,(1257!197),(1263!1114),(1351!596),,,,,,(1440!618),,,,(1282!961),,,,,
34195,,,(1258!197),(1263!1114),(1351!591),,,,,,(1440!619),,,,(1282!959),,,,,
34196,,,(1257!197),(1263!1114),(1350!590),,,,,,(1440!618),,,,(1282!961),,,,,
34197,,,(1257!197),(1263!1114),(1347!590),,,,,,(1435!616),,,,(1282!961),,,,,
34198,,,(1257!198),(1263!1114),(1350!590),,,,,,(1440!618),,,,(1281!961),,,,,
34199,,,(1257!197),(1263!1114),(1347!590),,,,,,(1435!616),,,,(1281!961),,,,,
34200,,,(1257!198),(1263!1114),(1351!590),,,,,,(1435!615),,,,(1285!955),,,,,
34201,,,(1257!197),(1263!1114),(1350!590),,,,,,(1440!616),,,,(1281!961),,,,,
34202,,,(1257!198),(1263!1114),(1350!590),,,,,,(1436!615),,,,(1281!961),,,,,
34203,,,(1257!198),(1263!1114),(1351!590),,,,,,(1440!617),,,,(1281!961),,,,,
34204,,,(1257!198),(1263!1114),(1351!590),,,,,,(1440!616),,,,(1286!957),,,,,
34205,,,(1256!198),(1263!1114),(1351!590),,,,,,(1436!615),,,,(1285!957),,,,,
34206,,,(1257!197),(1264!1114),(1350!590),,,,,,(1440!618),,,,(1285!957),,,,,
34207,,,(1257!197),(1264!1114),(1351!590),,,,,,(1437!616),,,,(1281!961),,,,,
34208,,,(1257!197),(1263!1114),(1350!593),,,,,,(1440!618),,,,(1281!961),,,,,
34209,,,(1257!197),(1263!1114),(1351!590),,,,,,(1440!618),,,,(1285!956),,,,,
34210,,,(1258!197),(1263!1114),(1350!596),,,,,,(1440!617),,,,(1282!961),,,,,
34211,,,(1257!197),(1264!1114),(1350!592),,,,,,(1440!617),,,,(1285!957),,,,,
34212,,,(1256!197),(1263!1114),(1351!596),,,,,,(1440!618),,,,(1281!961),,,,,
34213,,,(1257!197),(1263!1114),(1350!590),,,,,,(1440!618),,,,(1285!957),,,,,
34214,,,(1256!198),(1263!1114),(1350!590),,,,,,(1441!618),,,,(1281!961),,,,,
34215,,,(1257!198),(1263!1114),(1350!590),,,,,,(1441!618),,,,(1281!961),,,,,
34216,,,(1256!197),(1263!1114),(1350!590),,,,,,(1441!618),,,,(1285!957),,,,,
34217,,,(1256!197),(1263!1114),(1350!590),,,,,,(1441!618),,,,(1285!956),,,,,
34218,,,(1257!198),(1263!1114),(1350!596),,,,,,(1441!617),,,,(1281!960),,,,,
34219,,,(1257!197),(1263!1114),(1351!590),,,,,,(1437!615),,,,(1285!956),,,,,
34220,,,(1257!198),(1263!1114),(1351!590),,,,,,(1437!615),,,,(1282!961),,,,,
34221,,,(1257!198),(1263!1114),(1351!590),,,,,,(1437!616),,,,(1282!961),,,,,
34222,,,(1257!197),(1263!1114),(1351!591),,,,,,(1441!617),,,,(1282!961),,,,,
34223,,,(1257!197),(1263!1114),(1351!590),,,,,,(1438!616),,,,(1282!961),,,,,
