frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_41,ID_42,ID_43,ID_44,ID_45,ID_46,ID_47,ID_49,ID_51
588,,,,,,"(1086,487)",,,,,,,"(1182,269)","(1117,828)","(772,207)","(534,576)","(1171,184)",,,,"(576,367)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
589,,,,,,"(1077,486)",,,,,,,"(1182,269)","(1117,831)","(771,212)",,,,,,"(579,357)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,"(1070,488)",,,,,,,"(1182,269)","(1117,835)","(766,217)",,,,,,"(579,349)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
591,,,,,,"(1062,488)",,,,,,,,"(1116,838)","(764,221)","(534,574)",,,,,"(582,342)",,,"(959,767)",,"(545,682)",,,,,,,,,,,,,,,,,,,,,,,,
592,,,,,,"(1054,487)",,,,,,,,"(1115,844)","(764,222)","(534,575)","(1175,185)",,,,"(582,334)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,,,,"(1045,487)",,,,,,,,"(1114,845)","(760,226)","(533,576)",,,,,"(585,328)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
594,,,,,,"(1037,486)",,,,,,,"(1182,269)","(1113,849)","(759,227)","(532,580)",,,,,"(588,319)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,"(1027,488)",,,,,,,,"(1113,856)","(757,229)",,,,,,"(591,314)",,,"(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
596,,,,,,"(1021,487)",,,,,,,"(1202,294)","(1114,860)","(757,229)",,,,,,"(597,309)",,,"(959,767)",,"(539,666)",,,,,,,,,,,,,,,,,,,,,,,,
597,,,,,,"(1012,488)",,,,,,,"(1203,291)","(1113,862)","(757,229)",,,,,,"(601,306)",,"(1137,316)","(959,767)",,"(532,585)",,,,,,,,,,,,,,,,,,,,,,,,
598,,,,,,"(1006,489)",,,,,,,"(1203,291)","(1113,868)","(751,234)",,,,,,"(604,306)",,"(1136,313)","(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,,,,"(998,490)",,,,,,,"(1203,291)","(1113,868)","(746,236)",,,,,,"(607,303)",,"(1136,313)","(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
600,,,,,,"(990,494)",,"(1290,656)",,,,,"(1135,311)","(1113,868)","(742,237)",,,,,,"(609,300)",,,"(958,766)",,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,"(982,494)",,"(1289,658)",,,"(1203,290)",,"(1134,309)","(1113,870)","(738,240)","(538,662)",,,,,"(612,295)",,,"(958,763)",,"(522,601)",,,,"(959,771)",,,,,,,,,,,,,,,,,,,,
602,,,,,,"(977,495)",,"(1290,658)",,,"(1207,290)",,"(1134,309)","(1113,873)","(731,241)",,,,,"(1281,296)","(618,287)",,,"(958,764)",,"(538,662)",,,,"(959,769)",,,,,,,,,,,,,,,,,,,,
603,,,,,,"(969,499)",,"(1290,658)",,,"(1213,292)",,"(1134,309)","(1113,875)","(727,242)",,,,,"(1283,298)","(623,281)",,,"(958,763)",,"(521,603)",,,,"(959,771)",,,,,,,,,,,,,,,,,,,,
604,,,,,,"(961,497)",,"(1290,658)",,,"(1223,292)",,"(1134,306)","(1112,880)","(722,243)",,,,,,"(629,274)",,"(1135,316)","(959,767)",,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,,,,"(955,494)",,"(1290,658)",,,"(1229,291)",,"(1133,302)","(1112,882)","(717,245)","(538,661)",,,,,"(632,269)",,"(1134,312)","(958,767)",,"(522,606)",,,,,,,,,,,,,,,,,,,,,,,,
606,,,,,,"(951,489)",,"(1290,658)",,,"(1237,289)",,"(1133,302)","(1112,881)","(713,246)","(538,662)",,,,,"(633,265)",,"(1135,312)","(959,767)",,"(522,609)",,,,,,,,,,,,,,,,,,,,,,,,
607,,,,,,"(944,486)",,"(1290,658)",,,"(1241,287)",,"(1134,309)","(1112,879)","(709,245)",,,,,,"(639,257)",,,"(959,772)",,,,,,,,,,,,,,,,,,,,,,,,,,
608,,,,,,"(937,482)",,"(1291,656)",,,"(1244,285)",,"(1134,309)","(1112,881)","(708,247)",,,,,"(1286,301)","(642,251)",,,"(959,770)",,,,"(1108,906)",,,,,,,,,,,,,,,,,,,,,,
609,,,,,,"(935,479)",,"(1293,652)",,,"(1243,285)",,"(1134,309)","(1113,881)","(708,247)","(538,662)",,,,,"(646,242)",,,,,"(525,621)",,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,"(928,476)",,"(1292,646)",,"(1233,806)","(1246,284)",,"(1134,309)","(1113,882)","(708,247)","(537,661)",,,,,"(651,239)",,,,,"(526,625)",,"(1185,848)",,,,,,,,,,,,,,,,,,,,,,
611,,,,,,"(926,473)",,"(1293,638)",,"(1232,807)","(1246,284)",,"(1134,309)","(1113,882)","(708,247)","(538,662)",,,,,"(656,232)",,,,,"(527,628)",,"(1180,850)",,"(959,771)",,,,,,,,,,,,,,,,,,,,
612,,,,,,"(917,468)",,"(1294,636)",,"(1229,811)","(1244,286)",,"(1134,309)","(1113,883)","(709,247)","(538,662)",,,,"(1289,311)","(659,225)",,,,,"(528,632)",,"(1180,849)",,"(959,771)",,,,,,,,,,,,,,,,,,,,
613,,,,,,"(911,467)",,"(1293,633)",,"(1227,812)","(1244,284)",,"(1134,309)","(1113,883)","(709,247)","(537,661)",,,,"(1291,311)","(663,221)",,,,,"(529,635)",,"(1181,847)",,,,,,,,,,,,,,,,,,,,,,
614,,,,,,"(901,463)",,"(1292,631)",,"(1227,812)","(1244,285)",,"(1134,309)","(1114,883)","(709,247)","(537,662)",,,,"(1292,313)","(664,221)",,,,,"(529,635)",,"(1180,847)",,,,,,,,,,,,,,,,,,,,,,
615,,,,,,"(891,464)",,"(1293,630)",,"(1180,847)","(1246,284)",,"(1135,310)","(1114,884)","(709,247)",,,,,"(1295,316)","(664,220)",,,,,,,"(1158,801)",,,,,,,,,,,,,,,,,,,,,,
616,,,,,,"(885,462)",,"(1293,629)",,"(1179,847)","(1245,284)",,"(1134,309)","(1114,883)","(710,245)",,,,,,"(662,222)",,,,,,,"(1143,828)",,"(1102,898)",,,,,,,,,,,,,,,,,,,,
617,,,,,,"(877,462)",,"(1293,615)",,"(1180,847)","(1246,284)",,"(1134,305)","(1113,885)","(706,247)",,,,,,"(664,221)",,"(1135,313)",,,,,"(1101,897)",,"(1226,812)",,,,,,,,,,,,,,,,,,,,
618,,,,,,"(869,462)",,"(1292,612)",,"(1180,847)","(1243,286)",,"(1135,312)","(1106,890)","(702,247)",,,,,,"(664,221)",,,,,"(529,637)",,,,"(1227,812)",,,,,,,,,,,,,,,,,,,,
619,,,,,,"(863,459)",,"(1293,611)",,"(1179,846)","(1244,285)",,"(1134,309)","(1111,887)","(699,244)",,,,,,"(664,221)",,,,,"(529,637)",,"(1099,896)",,,,,,,,,,,,,,,,,,,,,,
620,,,,,,"(853,460)",,"(1292,607)",,"(1179,846)","(1248,284)",,"(1134,309)","(1112,887)","(696,245)",,,,,"(1238,287)","(665,220)",,,,,,,"(1097,894)",,"(1227,812)",,,,,,,,,,,,,,,,,,,,
621,,,,,,"(845,458)",,"(1291,604)",,"(1179,847)","(1248,284)",,"(1134,309)","(1111,886)",,,,,,"(1239,288)","(694,244)",,,,,,,"(1096,891)",,"(1227,812)",,,,,,,,,,,,,,,,,,,,
622,,,,,,"(838,456)",,"(1290,600)",,"(1179,847)","(1245,284)",,"(1134,309)","(1111,886)","(727,242)",,,,,"(1300,328)","(694,243)",,,,,"(529,636)",,"(1091,889)",,"(1227,813)",,,,,,,,,,,,,,,,,,,,
623,,,,,,"(830,456)",,"(1291,594)",,"(1179,847)","(1244,285)",,"(1134,309)","(1109,887)",,,,,,"(1300,329)","(690,242)",,,,,"(529,636)",,"(1086,884)",,"(1227,812)",,,,,,,,,,,,,,,,,,,,
624,,,,,,"(822,452)",,"(1288,590)",,"(1179,847)","(1247,283)",,"(1134,309)","(1109,888)",,,,,,"(1298,332)","(685,242)",,"(1239,287)",,,,,"(1081,879)",,,,,,,,,,,,,,,,,,,,,,
625,,,,,,"(813,452)",,"(1289,584)",,"(1179,847)","(1247,278)",,"(1134,309)","(1109,887)",,,,,,"(1295,334)","(680,240)",,,,,"(528,635)",,"(1078,876)","(537,479)","(1227,813)",,,,,,,,,,,,,,,,,,,,
626,,,,,,"(807,449)",,"(1288,579)",,"(1179,847)","(1248,270)",,"(1134,309)","(1109,888)",,,,,,"(1292,335)","(675,239)",,,,"(724,574)","(528,636)",,"(1075,872)","(541,477)",,,,,,,,,,,,,,,,,,,,,
627,,,,,,"(800,447)",,"(1286,576)",,"(1227,813)","(1249,262)",,"(1134,309)","(1109,888)",,,,,,"(1288,338)","(672,238)",,,,"(726,572)","(528,635)",,"(1071,869)","(546,473)","(1114,770)",,,,,,,,,,,,,,,,,,,,
628,,,,,,"(793,448)",,"(1286,574)",,"(1227,813)","(1247,258)",,"(1134,309)","(1110,887)",,,,,,"(1285,341)","(671,238)",,,,"(725,571)","(528,635)",,"(1067,866)","(553,473)","(1109,771)",,,,,,,,,,,,,,,,,,,,
629,,,,,,"(786,446)",,"(1284,572)",,"(1227,813)","(1249,256)",,"(1134,309)","(1114,883)",,,,,,"(1283,341)","(671,237)",,,,"(725,571)",,,"(1065,862)","(554,471)","(1111,770)",,,,,,,,,,,,,,,,,,,,
630,,,,,,"(778,446)",,"(1284,571)",,,"(1249,256)",,"(1134,309)","(1114,884)",,,,,,"(1277,345)","(671,238)",,,"(1023,864)","(725,571)","(529,636)",,"(1066,864)","(555,468)","(1112,770)",,,,,,,,,,,,,,,,,,,,
631,,,,,,"(770,445)",,"(1284,571)",,"(1226,813)","(1275,350)",,"(1135,313)","(1114,884)",,,,,,,"(670,237)",,,,"(724,570)","(529,637)",,"(1068,863)","(557,461)","(1113,769)",,,,,,,,,,,,,,,,,,,,
632,,,,,,"(761,445)",,"(1284,572)",,"(1227,812)","(1271,355)",,"(1134,309)","(1114,884)",,,,,,,"(664,237)",,,,"(724,571)",,,"(1067,862)","(555,458)","(1115,768)",,,,,,,,,,,,,,,,,,,,
633,,,,,,"(754,445)",,"(1283,572)",,"(1227,813)","(1268,359)",,"(1134,309)","(1114,884)",,,,,,,"(660,236)",,,,"(725,570)",,,"(1067,862)","(552,454)","(1120,763)",,,,,,,,,,,,,,,,,,,,
634,,,,,,"(746,443)",,"(1284,571)",,"(1227,813)","(1267,363)",,"(1134,309)","(1114,884)",,,,,,,"(655,235)",,,,"(724,571)","(528,636)",,"(1067,862)","(551,451)","(1126,761)",,,,,,,,,,,,,,,,,,,,
635,,,,,,"(737,443)",,"(1279,556)",,"(1227,813)","(1266,367)",,"(1134,309)","(1114,884)",,,,,,,"(653,235)",,,"(1037,930)","(724,571)","(528,636)",,"(1067,862)","(550,447)","(1126,760)",,,,,,,,,,,,,,,,,,,,
636,,,,,,"(732,439)",,"(1270,556)",,"(1227,813)","(1266,369)",,"(1134,309)","(1113,884)",,,,,,,"(651,235)",,,"(1039,930)","(725,571)","(528,636)",,"(1067,863)","(548,445)","(1132,758)",,,,,,,,,,,,,,,,,,,,
637,,,,,,"(725,435)",,"(1259,575)",,"(1227,813)","(1264,375)",,"(1134,309)","(1114,884)",,,,,,,"(651,235)",,,"(1043,929)","(725,571)","(528,636)",,"(1067,862)","(549,442)","(1139,755)",,,,,,,,,,,,,,,,,,,,
638,,,,,,"(719,432)",,"(1257,594)",,"(1227,813)","(1265,380)",,"(1134,309)","(1114,884)",,,,,,,"(649,235)",,,,"(725,571)","(528,636)",,"(1067,862)","(546,438)","(1149,755)",,,,,,,,,,,,,,,,,,,,
639,,,,,,"(713,428)",,"(1253,600)",,"(1227,813)","(1267,383)",,"(1134,309)","(1114,884)",,,,,,,"(645,240)",,,"(1047,928)","(725,571)","(529,638)",,"(1067,863)","(546,434)","(1156,757)",,,,,,,,,,,,,,,,,,,,
640,,,,,,"(709,427)",,"(1254,599)",,"(1227,813)","(1267,385)",,"(1134,309)","(1114,884)",,,,,,,"(641,243)",,,"(1050,928)","(725,568)","(529,639)",,"(1067,862)","(545,434)","(1167,759)",,,,,,,,,,,,,,,,,,,,
641,,,,,,"(705,426)",,"(1254,597)",,"(1227,813)","(1270,392)",,"(1134,309)","(1114,884)",,,,,,,"(638,248)",,,,"(725,565)","(531,641)",,"(1068,860)","(545,427)","(1178,771)",,,,,,,,,,,,,,,,,,,,
642,,,,,,"(697,421)",,"(1255,590)",,,"(1270,395)",,"(1134,309)","(1115,884)",,,,,,,"(635,250)",,,,"(724,561)","(530,642)",,"(1071,858)","(545,424)","(1227,813)",,,,,,,,,,,,,,,,,,,,
643,,,,,,"(692,419)",,"(1252,584)",,"(1178,850)","(1269,398)",,"(1134,309)","(1114,883)",,,,,,,"(632,252)",,,,"(727,553)","(531,643)",,"(1072,855)","(545,419)","(1227,813)",,,,,,,,,,,,,,,,,,,,
644,,,,,,"(689,417)",,"(1248,580)",,"(1178,850)","(1270,402)",,"(1134,309)","(1114,884)",,,,,,,"(629,254)",,,,"(730,547)","(531,644)",,"(1073,855)","(546,415)","(1227,813)",,,,,,,,,,,,,,,,,,,,
645,,,,,,"(681,414)",,"(1246,578)",,"(1179,849)","(1272,406)",,"(1134,309)","(1114,884)",,,,,,,,,,,"(731,541)","(531,645)",,"(1075,855)","(549,412)","(1227,813)","(1059,924)",,,,,,,,,,,,,,,,,,,
646,,,,,,"(674,413)",,"(1245,575)",,"(1181,848)","(1273,409)",,"(1134,309)","(1115,884)",,,,,,,,,,,"(734,536)","(531,645)",,"(1077,853)","(551,405)","(1227,813)","(1058,924)",,,,,,,,,,,,,,,,,,,
647,,,,,,"(666,412)",,"(1242,570)",,"(1180,849)","(1275,413)",,"(1134,309)","(1115,884)",,,,,,,,,,,"(736,530)","(531,646)",,"(1080,851)","(557,401)","(1226,813)","(1058,924)",,,,,,,,,,,,,,,,,,,
648,,,,,,"(658,414)",,"(1241,562)",,"(1180,848)","(1278,421)",,"(1134,309)","(1115,885)",,,,,,,,,,,"(738,524)","(532,647)",,"(1081,850)","(562,396)","(1227,813)","(1058,924)",,,,,,,,,,,,,,,,,,,
649,,,,,,"(656,412)",,"(1240,554)",,"(1181,847)","(1279,421)",,"(1134,309)","(1114,886)",,,,,,,"(616,270)",,,,"(741,520)","(531,646)",,"(1083,847)","(565,393)","(1227,813)","(1058,924)",,,,,,,,,,,,,,,,,,,
650,,,,,,"(654,409)",,"(1243,553)",,"(1182,845)","(1283,427)",,"(1134,309)","(1114,887)",,,,,,,"(615,270)",,,,"(743,515)","(532,646)",,"(1083,845)","(570,390)","(1227,813)","(1058,924)",,,,,,,,,,,,,,,,,,,
651,,,,,,"(650,410)",,"(1244,548)",,"(1183,843)","(1282,428)",,"(1134,309)","(1114,888)",,,,,,,"(618,270)",,,,"(743,512)","(531,648)",,"(1086,841)","(573,385)","(1227,812)","(1059,924)",,,,,,,,,,,,,,,,,,,
652,,,,,,"(648,405)",,"(1243,543)",,"(1185,842)","(1283,431)",,"(1134,309)","(1114,888)",,,,,,,"(617,270)",,,,"(745,508)","(532,648)",,"(1090,839)","(578,382)","(1226,813)","(1058,924)",,,,,,,,,,,,,,,,,,,
653,,,,,,"(644,398)",,"(1246,538)",,"(1185,841)","(1283,433)",,"(1134,309)","(1114,889)",,,,,,,,,,,"(747,505)","(533,648)",,"(1093,837)","(584,377)","(1227,813)",,,,,,,,,,,,,,,,,,,,
654,,,,,,"(644,395)",,"(1247,532)",,"(1186,839)","(1279,437)",,"(1134,309)","(1114,889)",,,,,,,"(614,273)",,,,"(747,504)","(534,649)",,"(1095,835)","(588,372)","(1226,812)",,,,,,,,,,,,,,,,,,,,
655,,,,,,"(646,393)",,"(1247,523)",,"(1186,835)","(1275,441)",,"(1134,309)","(1114,889)",,,,,,,"(613,274)",,,"(978,930)","(747,502)",,,"(1098,832)","(594,367)","(1227,810)","(1061,924)",,,,,,,,,,,,,,,,,,,
656,,,,,,"(645,389)",,"(1248,516)",,"(1186,836)","(1271,446)",,"(1134,309)","(1113,890)",,,,,,,"(609,279)",,,"(974,928)","(746,502)",,,"(1101,830)","(599,365)","(1228,809)","(1068,922)",,,,,,,,,,,,,,,,,,,
657,,,,,,"(641,382)",,"(1248,507)",,"(1186,830)","(1268,449)",,"(1134,309)","(1114,890)",,,,,,,"(608,282)",,,"(973,927)","(747,502)",,,"(1102,826)","(606,362)","(1226,810)","(1067,921)",,,,,,,,,,,,,,,,,,,
658,,,,,,"(640,380)",,"(1249,500)",,"(1184,829)","(1265,452)",,"(1134,309)","(1114,890)",,,,,,,"(606,285)",,,"(972,926)","(747,502)",,,"(1108,821)","(609,360)","(1225,811)","(1068,922)",,,,,,,,,,,,,,,,,,,
659,,,,,,"(642,379)",,"(1246,493)",,"(1183,824)","(1262,455)",,"(1134,309)","(1114,889)",,,,,,,"(603,289)",,,"(970,924)","(746,503)",,,"(1109,820)","(615,355)","(1226,810)","(1074,919)",,,,,,,,,,,,,,,,,,,
660,,,,,,"(639,375)",,"(1244,489)",,"(1177,817)","(1259,456)",,"(1134,309)","(1114,889)",,,,,,,"(601,291)",,,"(965,922)","(747,502)",,,"(1113,818)","(618,353)","(1227,811)",,,,,,,,,,,,,,,,,,,,
661,,,,,,"(641,377)",,"(1243,483)",,"(1171,812)","(1256,458)",,"(1134,309)","(1114,889)",,,,,,,"(600,292)",,,"(962,917)","(747,502)",,,"(1114,814)","(621,348)","(1226,811)",,,,,,,,,,,,,,,,,,,,
662,,,,,,"(641,377)",,"(1243,482)",,"(1165,807)","(1258,456)",,"(1134,309)","(1114,889)",,,,,,,"(598,296)",,,"(956,913)","(746,502)","(548,651)",,"(1120,808)","(623,343)","(1227,810)","(1093,912)",,,,,,,,,,,,,,,,,,,
663,,,,,,"(640,377)",,"(1242,481)",,"(1157,801)","(1258,456)",,"(1134,309)","(1114,890)",,,,,,,"(596,298)",,,"(952,910)","(746,502)","(550,653)",,"(1120,805)","(626,340)","(1226,811)","(1092,913)",,,,,,,,,,,,,,,,,,,
664,,,,,,"(641,377)",,"(1242,482)",,"(1152,793)","(1258,455)",,"(1134,309)","(1113,890)",,,,,,,"(595,300)",,,"(949,906)","(746,503)","(549,654)",,"(1121,801)","(629,335)","(1226,811)",,,,,,,,,,,,,,,,,,,,
665,,,,,,"(641,377)",,"(1243,481)",,"(1147,784)","(1258,455)",,"(1134,309)","(1113,890)",,,,,,,"(594,303)",,,"(945,905)","(747,503)","(549,655)",,"(1122,796)","(631,329)","(1225,812)",,,,,,,,,,,,,,,,,,,,
666,,,,,,"(641,376)",,"(1243,481)",,,"(1258,456)",,"(1134,308)","(1122,793)",,,,,,,"(592,304)",,,"(942,901)","(746,504)","(549,655)",,"(1143,777)","(634,326)","(1226,811)",,,,,,,,,,,,,,,,,,,,
667,,,,,,"(639,375)",,"(1243,481)",,,"(1258,456)",,,"(1119,788)",,,,,,,,,,"(940,898)","(747,502)",,,"(1140,767)","(637,321)",,"(1111,891)",,,,,,,,,,,,,,,,,,,
668,,,,,,"(639,375)",,"(1243,481)",,,"(1258,455)",,"(1134,306)","(1119,786)",,,,,,,,,,"(936,896)","(746,502)",,,"(1137,758)","(638,315)","(1228,801)","(1110,891)",,,,,,,,,,,,,,,,,,,
669,,,,,,"(641,377)",,"(1243,480)",,,"(1258,456)",,"(1133,305)","(1120,785)",,,,,,,,,,"(932,893)","(745,503)",,,"(1135,748)","(642,310)","(1184,752)",,,,,,,,,,,,,,,,,,,,
670,,,,,,"(641,377)",,"(1243,480)",,,"(1257,455)",,,"(1120,785)",,,,,,,"(588,309)",,,"(929,890)","(747,504)",,,"(1129,736)","(641,306)",,,,,,,,,,,,,,,,,,,,,
671,,,,,,"(639,375)",,"(1241,479)",,"(1054,706)","(1253,456)",,,"(1120,785)",,,,,,,,,,"(927,885)","(747,502)",,,"(1132,736)","(645,297)",,,,,,,,,,,,,,,,,,,,,
672,,,,,,"(639,375)",,"(1242,477)",,"(1022,687)","(1252,455)",,,"(1118,782)",,,,,,,,,,"(921,881)","(749,499)",,,"(1132,731)",,,,,,,,,,,,,,,,,,,,,,
673,,,,,,"(639,376)",,"(1240,477)",,"(1017,688)","(1252,453)",,,"(1122,779)",,,,"(746,504)",,,,,,"(914,876)","(748,498)","(553,655)",,"(1131,726)",,,,,,,,,,,,,,,,,,,,,,
674,,,,,,"(639,375)",,"(1239,475)",,"(1018,689)","(1252,451)",,,"(1122,778)",,,,,,,,,,"(915,874)","(747,502)","(554,654)",,"(1130,724)","(647,278)",,,,,,,,,,,,,,,,,,,,,
675,,,,,,"(640,376)",,"(1239,471)",,"(1018,689)","(1251,448)",,,"(1123,775)",,,,,,,"(582,324)",,,"(908,867)","(747,502)","(556,652)",,"(1131,716)","(648,273)",,,,,,,,,,,,,,,,,,,,,
676,,,,,,"(640,376)",,"(1238,469)",,"(1017,688)",,,,"(1122,771)",,,,,,,,,,"(905,864)","(747,502)","(556,650)",,"(1132,706)","(648,267)",,,,,,,,,,,,,,,,,,,,,
677,,,,,,"(640,376)",,"(1238,469)",,"(1018,690)","(1248,444)",,,"(1124,769)",,,,,,,,,,"(903,860)","(747,502)","(561,648)",,"(1132,698)","(647,265)",,,,,,,,,,,,,,,,,,,,,
678,,,,,,"(640,377)",,"(1238,469)",,"(1018,690)","(1246,443)",,,"(1126,767)",,"(583,551)",,,,,,,,"(900,858)","(748,501)","(561,646)",,"(1134,692)","(647,259)",,"(1111,894)",,,,,,,,,,,,,,,,,,,
679,,,,,,"(640,377)",,"(1238,467)",,"(1018,690)","(1244,442)",,,"(1126,763)",,"(583,548)",,,,,,,,"(898,857)","(748,500)","(560,646)",,"(1134,683)","(648,252)",,"(1111,893)",,,,,,,,,,,,,,,,,,,
680,,,,,,"(640,377)",,"(1237,468)",,"(1017,687)","(1242,441)",,,"(1125,761)",,"(583,548)",,,,,,,,"(895,855)","(747,500)","(560,646)",,"(1136,673)","(649,246)",,"(1111,892)",,,,,,,,,,,,,,,,,,,
681,,,,,,"(640,377)",,"(1237,467)",,"(1012,681)","(1238,438)",,,"(1126,757)",,"(583,547)",,,,,,,,"(893,850)","(748,500)","(561,644)",,"(1135,666)","(649,242)",,"(1109,891)",,,,,,,,,,,,,,,,,,,
682,,,,,,"(640,377)",,"(1237,468)",,"(1010,678)","(1234,437)",,,"(1126,754)",,"(583,544)",,,,,,,,"(887,845)","(748,500)","(566,639)",,"(1135,658)","(651,233)",,"(1101,896)",,,,,,,,,,,,,,,,,,,
683,,,,,,"(640,377)",,"(1238,465)",,"(1006,671)","(1231,437)",,,"(1126,749)",,"(583,541)",,,,,,,,"(883,844)","(748,500)","(569,633)",,"(1135,650)",,"(1111,882)","(1106,891)",,,,,,,,,,,,,,,,,,,
684,,,,,,"(640,377)",,"(1241,458)",,"(1003,665)","(1229,438)",,,"(1129,749)",,"(582,541)",,,,,,,,"(881,840)","(748,500)","(567,631)",,"(1135,642)",,,"(1110,882)",,,,,,,,,,,,,,,,,,,
685,,,,,,"(640,377)",,"(1241,454)",,"(1004,658)","(1225,440)",,,"(1130,746)",,"(581,540)",,,,,,,,"(877,836)","(748,500)","(569,626)",,"(1135,633)",,,"(1107,877)",,,,,,,,,,,,,,,,,,,
686,,,,,,"(640,377)",,"(1241,453)",,"(999,651)","(1221,439)",,,"(1132,744)",,"(579,538)",,,,,,,,"(872,831)","(748,497)","(572,622)",,"(1135,625)",,,"(1102,873)",,,,,,,,,,,,,,,,,,,
687,,,,,,"(640,377)",,"(1242,451)",,"(998,645)","(1217,442)",,,"(1132,740)",,"(576,535)",,,,,,,,"(868,825)","(749,495)","(577,614)",,"(1135,615)",,,"(1101,869)",,,,,,,,,,,,,,,,,,,
688,,,,,,"(640,377)",,"(1242,450)",,"(998,640)","(1214,443)",,,"(1132,737)",,"(570,533)",,,,,,,,"(860,818)","(751,491)","(580,608)",,"(1137,605)",,,"(1097,866)",,,,,,,,,,,,,,,,,,,
689,,,,,,"(640,377)",,"(1242,448)",,"(996,632)","(1208,445)",,,"(1132,736)",,"(567,530)",,,,,,,,"(858,817)","(751,485)","(584,604)",,"(1138,597)",,,"(1095,862)",,,,,,,,,,,,,,,,,,,
690,,,,,,"(640,377)",,"(1242,449)",,"(998,625)","(1203,447)",,,"(1133,732)",,"(565,528)",,,,,,,,"(853,813)","(752,478)","(584,603)",,"(1142,590)",,,"(1094,859)",,,,,,,,,,,,,,,,,,,
691,,,,,,"(640,377)",,"(1243,446)",,"(998,618)","(1197,448)",,,"(1134,731)",,"(565,528)",,,,,,,,"(846,807)","(755,473)","(584,603)",,"(1142,585)",,,"(1094,857)",,,,,,,,,,,,,,,,,,,
692,,,,,,"(640,377)",,"(1244,443)",,"(999,612)","(1193,449)",,,"(1133,731)",,"(565,528)",,,,,,,,"(844,803)","(757,469)","(581,605)",,"(1142,582)",,,"(1093,856)",,,,,,,,,,,,,,,,,,,
693,,,,,,"(640,377)",,"(1245,437)",,"(1008,613)",,,,"(1133,732)",,"(566,528)",,,,,,,,"(843,801)","(757,467)","(584,603)",,"(1144,578)",,,"(1092,853)",,,,,,,,,,,,,,,,,,,
694,,,,,,"(640,377)",,"(1246,434)",,"(1005,610)","(1182,452)",,,"(1132,733)",,"(564,527)",,,,,,,,"(835,793)","(759,463)","(585,601)",,"(1145,574)",,,"(1090,849)",,,,,,,,,,,,,,,,,,,
695,,,,,,"(640,377)",,"(1247,427)",,"(1006,608)","(1175,455)",,,"(1132,732)",,"(562,527)",,,,,,,,"(833,789)","(762,459)","(585,599)",,"(1146,569)",,,"(1087,844)",,,,,,,,,,,,,,,,,,,
696,,,,,,"(640,377)",,"(1248,423)",,"(1008,607)","(1169,458)",,,"(1133,730)",,"(558,528)",,,,,,,,"(829,782)","(763,455)","(586,598)",,"(1148,562)",,,"(1082,837)",,,,,,,,,,,,,,,,,,,
697,,,,,,"(640,377)",,"(1248,419)",,"(1008,605)","(1163,461)",,,"(1134,729)",,"(555,530)",,,,,,,,"(831,780)","(766,450)","(586,597)",,"(1149,557)",,,"(1080,832)",,,,,,,,,,,,,,,,,,,
698,,,,,,"(640,377)",,"(1248,419)",,"(1008,600)","(1159,462)",,,"(1134,727)",,"(551,530)",,,,,,,,"(826,775)","(768,442)","(586,598)",,"(1151,551)",,,"(1076,827)",,,,,,,,,,,,,,,,,,,
699,,,,,,"(640,377)",,"(1248,417)",,"(1010,597)","(1155,464)",,,"(1137,722)",,"(548,530)",,,,,,,,"(827,772)","(772,435)","(586,597)",,"(1155,543)",,,"(1072,824)",,,,,,,,,,,,,,,,,,,
700,,,,,,"(640,377)",,"(1248,417)",,"(1012,592)","(1151,464)",,,"(1135,722)",,"(545,530)",,,,,,,,"(824,767)","(776,429)","(586,597)",,"(1161,538)",,,"(1070,819)",,,,,,,,,,,,,,,,,,,
701,,,,,,"(640,377)",,"(1248,417)",,"(1013,586)","(1145,464)",,,"(1136,721)",,"(542,530)",,,,,,,,"(823,765)","(779,421)","(587,597)",,"(1165,530)",,,"(1067,813)",,,,,,,,,,,,,,,,,,,
702,,,,,,"(640,377)",,"(1248,419)",,"(1014,581)","(1139,464)",,,"(1137,719)",,"(539,530)",,,,,,,,"(822,762)","(784,415)","(587,597)",,"(1173,525)",,,"(1065,809)",,,,,,,,,,,,,,,,,,,
